测试误差,训练误差,类型,b_m,d,n
0.640200668896,0.676767676768,分数匹配加权,2,2,200
0.64878483835,0.666666666667,平均加权,2,2,200
0.642943143813,0.656565656566,分数匹配加权,2,2,200
0.660044593088,0.709595959596,平均加权,2,2,200
0.658974358974,0.707070707071,分数匹配加权,2,2,200
0.711661092531,0.755050505051,平均加权,2,2,200
0.711081382386,0.762626262626,分数匹配加权,2,2,200
0.584459308807,0.689393939394,平均加权,2,2,200
0.596923076923,0.666666666667,分数匹配加权,2,2,200
0.698461538462,0.742424242424,平均加权,2,2,200
0.705484949833,0.739898989899,分数匹配加权,2,2,200
0.56381270903,0.59595959596,平均加权,2,2,200
0.510011148272,0.479797979798,分数匹配加权,2,2,200
0.601939799331,0.545454545455,平均加权,2,2,200
0.594938684504,0.590909090909,分数匹配加权,2,2,200
0.483678929766,0.578282828283,平均加权,2,2,200
0.537168338907,0.565656565657,分数匹配加权,2,2,200
0.698862876254,0.636363636364,平均加权,2,2,200
0.679732441472,0.608585858586,分数匹配加权,2,2,200
0.634470457079,0.585858585859,平均加权,2,2,200
0.534358974359,0.487373737374,分数匹配加权,2,2,200
0.609297658863,0.626262626263,平均加权,2,2,200
0.612552954292,0.608585858586,分数匹配加权,2,2,200
0.49745819398,0.565656565657,平均加权,2,2,200
0.582162764771,0.497474747475,分数匹配加权,2,2,200
0.554136008919,0.593434343434,平均加权,2,2,200
0.540914158305,0.565656565657,分数匹配加权,2,2,200
0.634292084727,0.590909090909,平均加权,2,2,200
0.635273132664,0.588383838384,分数匹配加权,2,2,200
0.62762541806,0.532828282828,平均加权,2,2,200
0.620044593088,0.54797979798,分数匹配加权,2,2,200
0.669476031215,0.686868686869,平均加权,2,2,200
0.640958751394,0.664141414141,分数匹配加权,2,2,200
0.655317725753,0.694444444444,平均加权,2,2,200
0.646532887402,0.691919191919,分数匹配加权,2,2,200
0.692173913043,0.722222222222,平均加权,2,2,200
0.697034559643,0.699494949495,分数匹配加权,2,2,200
0.671237458194,0.694444444444,平均加权,2,2,200
0.671460423634,0.69696969697,分数匹配加权,2,2,200
0.664347826087,0.623737373737,平均加权,2,2,200
0.669476031215,0.583333333333,分数匹配加权,2,2,200
0.657859531773,0.699494949495,平均加权,2,2,200
0.665930880713,0.70202020202,分数匹配加权,2,2,200
0.515161649944,0.568181818182,平均加权,2,2,200
0.577547380156,0.510101010101,分数匹配加权,2,2,200
0.598862876254,0.623737373737,平均加权,2,2,200
0.600579710145,0.588383838384,分数匹配加权,2,2,200
0.669409141583,0.65404040404,平均加权,2,2,200
0.654069119287,0.664141414141,分数匹配加权,2,2,200
0.629476031215,0.70202020202,平均加权,2,2,200
0.628182831661,0.666666666667,分数匹配加权,2,2,200
0.556544035674,0.593434343434,平均加权,2,2,200
0.501516164994,0.545454545455,分数匹配加权,2,2,200
0.66762541806,0.661616161616,平均加权,2,2,200
0.655295429208,0.643939393939,分数匹配加权,2,2,200
0.631794871795,0.65404040404,平均加权,2,2,200
0.624214046823,0.659090909091,分数匹配加权,2,2,200
0.616365663322,0.623737373737,平均加权,2,2,200
0.49629877369,0.502525252525,分数匹配加权,2,2,200
0.637971014493,0.664141414141,平均加权,2,2,200
0.607915273133,0.626262626263,分数匹配加权,2,2,200
0.562162764771,0.568181818182,平均加权,2,2,200
0.516454849498,0.558080808081,分数匹配加权,2,2,200
0.670523968785,0.724747474747,平均加权,2,2,200
0.65641025641,0.69696969697,分数匹配加权,2,2,200
0.636454849498,0.618686868687,平均加权,2,2,200
0.645172798216,0.59595959596,分数匹配加权,2,2,200
0.644102564103,0.659090909091,平均加权,2,2,200
0.641114827202,0.641414141414,分数匹配加权,2,2,200
0.574938684504,0.558080808081,平均加权,2,2,200
0.569386845039,0.530303030303,分数匹配加权,2,2,200
0.64519509476,0.742424242424,平均加权,2,2,200
0.641337792642,0.699494949495,分数匹配加权,2,2,200
0.59016722408,0.525252525253,平均加权,2,2,200
0.588294314381,0.545454545455,分数匹配加权,2,2,200
0.724102564103,0.727272727273,平均加权,2,2,200
0.724793756968,0.732323232323,分数匹配加权,2,2,200
0.726532887402,0.696308724832,平均加权,2,2,300
0.72624303233,0.672818791946,分数匹配加权,2,2,300
0.630301003344,0.644295302013,平均加权,2,2,300
0.644258639911,0.624161073826,分数匹配加权,2,2,300
0.651259754738,0.661073825503,平均加权,2,2,300
0.642006688963,0.654362416107,分数匹配加权,2,2,300
0.683121516165,0.748322147651,平均加权,2,2,300
0.682474916388,0.741610738255,分数匹配加权,2,2,300
0.704325529543,0.780201342282,平均加权,2,2,300
0.690078037904,0.738255033557,分数匹配加权,2,2,300
0.679821627648,0.639261744966,平均加权,2,2,300
0.676700111483,0.645973154362,分数匹配加权,2,2,300
0.593913043478,0.639261744966,平均加权,2,2,300
0.580958751394,0.642617449664,分数匹配加权,2,2,300
0.712552954292,0.726510067114,平均加权,2,2,300
0.702831661093,0.704697986577,分数匹配加权,2,2,300
0.545997770346,0.60067114094,平均加权,2,2,300
0.534024526198,0.604026845638,分数匹配加权,2,2,300
0.623522853958,0.578859060403,平均加权,2,2,300
0.558751393534,0.580536912752,分数匹配加权,2,2,300
0.542853957637,0.538590604027,平均加权,2,2,300
0.476588628763,0.53355704698,分数匹配加权,2,2,300
0.689654403567,0.661073825503,平均加权,2,2,300
0.691148272018,0.659395973154,分数匹配加权,2,2,300
0.653377926421,0.609060402685,平均加权,2,2,300
0.630122630992,0.609060402685,分数匹配加权,2,2,300
0.588807134894,0.671140939597,平均加权,2,2,300
0.589476031215,0.645973154362,分数匹配加权,2,2,300
0.616700111483,0.629194630872,平均加权,2,2,300
0.606042363434,0.590604026846,分数匹配加权,2,2,300
0.629743589744,0.654362416107,平均加权,2,2,300
0.626153846154,0.652684563758,分数匹配加权,2,2,300
0.64347826087,0.582214765101,平均加权,2,2,300
0.636343366778,0.573825503356,分数匹配加权,2,2,300
0.550702341137,0.587248322148,平均加权,2,2,300
0.540824972129,0.568791946309,分数匹配加权,2,2,300
0.696900780379,0.718120805369,平均加权,2,2,300
0.69607580825,0.709731543624,分数匹配加权,2,2,300
0.67143812709,0.656040268456,平均加权,2,2,300
0.675228539576,0.642617449664,分数匹配加权,2,2,300
0.695607580825,0.692953020134,平均加权,2,2,300
0.704615384615,0.672818791946,分数匹配加权,2,2,300
0.733734671126,0.758389261745,平均加权,2,2,300
0.708338907469,0.746644295302,分数匹配加权,2,2,300
0.706599777035,0.642617449664,平均加权,2,2,300
0.709609810479,0.647651006711,分数匹配加权,2,2,300
0.66149386845,0.612416107383,平均加权,2,2,300
0.654046822742,0.627516778523,分数匹配加权,2,2,300
0.660401337793,0.691275167785,平均加权,2,2,300
0.662697881828,0.696308724832,分数匹配加权,2,2,300
0.522118171683,0.545302013423,平均加权,2,2,300
0.568539576366,0.535234899329,分数匹配加权,2,2,300
0.545574136009,0.619127516779,平均加权,2,2,300
0.577748049052,0.592281879195,分数匹配加权,2,2,300
0.655273132664,0.713087248322,平均加权,2,2,300
0.654782608696,0.711409395973,分数匹配加权,2,2,300
0.634358974359,0.644295302013,平均加权,2,2,300
0.632419175028,0.639261744966,分数匹配加权,2,2,300
0.632508361204,0.69966442953,平均加权,2,2,300
0.627982162765,0.652684563758,分数匹配加权,2,2,300
0.615741360089,0.625838926174,平均加权,2,2,300
0.580468227425,0.61744966443,分数匹配加权,2,2,300
0.580200668896,0.639261744966,平均加权,2,2,300
0.580557413601,0.625838926174,分数匹配加权,2,2,300
0.635206243032,0.64932885906,平均加权,2,2,300
0.634225195095,0.647651006711,分数匹配加权,2,2,300
0.575451505017,0.612416107383,平均加权,2,2,300
0.580066889632,0.60067114094,分数匹配加权,2,2,300
0.679152731327,0.66610738255,平均加权,2,2,300
0.680089186176,0.661073825503,分数匹配加权,2,2,300
0.662564102564,0.629194630872,平均加权,2,2,300
0.64845039019,0.61744966443,分数匹配加权,2,2,300
0.660178372352,0.661073825503,平均加权,2,2,300
0.659353400223,0.659395973154,分数匹配加权,2,2,300
0.584548494983,0.573825503356,平均加权,2,2,300
0.583010033445,0.570469798658,分数匹配加权,2,2,300
0.637525083612,0.728187919463,平均加权,2,2,300
0.631638795987,0.719798657718,分数匹配加权,2,2,300
0.584726867336,0.61744966443,平均加权,2,2,300
0.586845039019,0.622483221477,分数匹配加权,2,2,300
0.72,0.697986577181,平均加权,2,2,300
0.718773690078,0.684563758389,分数匹配加权,2,2,300
0.641003344482,0.661073825503,平均加权,2,2,300
0.638907469342,0.66610738255,分数匹配加权,2,2,300
0.674827201784,0.729865771812,平均加权,2,2,300
0.669565217391,0.714765100671,分数匹配加权,2,2,300
0.509453734671,0.540268456376,平均加权,2,2,300
0.490546265329,0.459731543624,分数匹配加权,2,2,300
0.630345596433,0.629194630872,平均加权,2,2,300
0.616655518395,0.609060402685,分数匹配加权,2,2,300
0.615183946488,0.659395973154,平均加权,2,2,300
0.620958751394,0.644295302013,分数匹配加权,2,2,300
0.599286510591,0.573825503356,平均加权,2,2,300
0.6102787068,0.593959731544,分数匹配加权,2,2,300
0.5975696767,0.644295302013,平均加权,2,2,300
0.600133779264,0.629194630872,分数匹配加权,2,2,300
0.608539576366,0.630872483221,平均加权,2,2,300
0.617904124861,0.629194630872,分数匹配加权,2,2,300
0.698327759197,0.728187919463,平均加权,2,2,300
0.696365663322,0.726510067114,分数匹配加权,2,2,300
0.619732441472,0.613065326633,平均加权,2,2,400
0.621828316611,0.606783919598,分数匹配加权,2,2,400
0.511683389075,0.545226130653,平均加权,2,2,400
0.568494983278,0.537688442211,分数匹配加权,2,2,400
0.673132664437,0.668341708543,平均加权,2,2,400
0.663166109253,0.677135678392,分数匹配加权,2,2,400
0.664905239688,0.639447236181,平均加权,2,2,400
0.664816053512,0.636934673367,分数匹配加权,2,2,400
0.593623188406,0.615577889447,平均加权,2,2,400
0.572173913043,0.599246231156,分数匹配加权,2,2,400
0.616700111483,0.610552763819,平均加权,2,2,400
0.61723522854,0.615577889447,分数匹配加权,2,2,400
0.470925306577,0.565326633166,平均加权,2,2,400
0.547335562988,0.520100502513,分数匹配加权,2,2,400
0.631125975474,0.643216080402,平均加权,2,2,400
0.634247491639,0.63567839196,分数匹配加权,2,2,400
0.642519509476,0.625628140704,平均加权,2,2,400
0.484704570792,0.526381909548,分数匹配加权,2,2,400
0.549587513935,0.587939698492,平均加权,2,2,400
0.532530657748,0.58040201005,分数匹配加权,2,2,400
0.687023411371,0.678391959799,平均加权,2,2,400
0.69480490524,0.68216080402,分数匹配加权,2,2,400
0.692976588629,0.667085427136,平均加权,2,2,400
0.683545150502,0.675879396985,分数匹配加权,2,2,400
0.70994425864,0.718592964824,平均加权,2,2,400
0.70845039019,0.714824120603,分数匹配加权,2,2,400
0.72392419175,0.748743718593,平均加权,2,2,400
0.716833890747,0.748743718593,分数匹配加权,2,2,400
0.699576365663,0.684673366834,平均加权,2,2,400
0.698751393534,0.683417085427,分数匹配加权,2,2,400
0.655696767001,0.657035175879,平均加权,2,2,400
0.651081382386,0.655778894472,分数匹配加权,2,2,400
0.590189520624,0.571608040201,平均加权,2,2,400
0.602363433668,0.564070351759,分数匹配加权,2,2,400
0.590925306577,0.63567839196,平均加权,2,2,400
0.59745819398,0.623115577889,分数匹配加权,2,2,400
0.665440356745,0.704773869347,平均加权,2,2,400
0.659843924192,0.690954773869,分数匹配加权,2,2,400
0.637547380156,0.664572864322,平均加权,2,2,400
0.627982162765,0.673366834171,分数匹配加权,2,2,400
0.535808249721,0.630653266332,平均加权,2,2,400
0.547491638796,0.604271356784,分数匹配加权,2,2,400
0.646443701226,0.670854271357,平均加权,2,2,400
0.655808249721,0.662060301508,分数匹配加权,2,2,400
0.661449275362,0.636934673367,平均加权,2,2,400
0.651973244147,0.625628140704,分数匹配加权,2,2,400
0.628874024526,0.608040201005,平均加权,2,2,400
0.620914158305,0.603015075377,分数匹配加权,2,2,400
0.592820512821,0.657035175879,平均加权,2,2,400
0.592084726867,0.660804020101,分数匹配加权,2,2,400
0.582251950948,0.587939698492,平均加权,2,2,400
0.586778149387,0.560301507538,分数匹配加权,2,2,400
0.685462653289,0.684673366834,平均加权,2,2,400
0.655942028986,0.665829145729,分数匹配加权,2,2,400
0.617703455964,0.670854271357,平均加权,2,2,400
0.607848383501,0.650753768844,分数匹配加权,2,2,400
0.660624303233,0.664572864322,平均加权,2,2,400
0.64127090301,0.654522613065,分数匹配加权,2,2,400
0.578260869565,0.61432160804,平均加权,2,2,400
0.581583054627,0.611809045226,分数匹配加权,2,2,400
0.589275362319,0.618090452261,平均加权,2,2,400
0.588405797101,0.609296482412,分数匹配加权,2,2,400
0.71779264214,0.743718592965,平均加权,2,2,400
0.712642140468,0.739949748744,分数匹配加权,2,2,400
0.657725752508,0.649497487437,平均加权,2,2,400
0.653667781494,0.662060301508,分数匹配加权,2,2,400
0.703545150502,0.701005025126,平均加权,2,2,400
0.708829431438,0.695979899497,分数匹配加权,2,2,400
0.526599777035,0.551507537688,平均加权,2,2,400
0.530211817168,0.547738693467,分数匹配加权,2,2,400
0.599464882943,0.636934673367,平均加权,2,2,400
0.598528428094,0.641959798995,分数匹配加权,2,2,400
0.54845039019,0.582914572864,平均加权,2,2,400
0.573935340022,0.577889447236,分数匹配加权,2,2,400
0.609186176143,0.675879396985,平均加权,2,2,400
0.598372352285,0.673366834171,分数匹配加权,2,2,400
0.60347826087,0.597989949749,平均加权,2,2,400
0.571616499443,0.560301507538,分数匹配加权,2,2,400
0.62265328874,0.662060301508,平均加权,2,2,400
0.594983277592,0.629396984925,分数匹配加权,2,2,400
0.570947603122,0.630653266332,平均加权,2,2,400
0.560401337793,0.611809045226,分数匹配加权,2,2,400
0.712329988852,0.722361809045,平均加权,2,2,400
0.708138238573,0.711055276382,分数匹配加权,2,2,400
0.691505016722,0.673366834171,平均加权,2,2,400
0.69016722408,0.658291457286,分数匹配加权,2,2,400
0.687068004459,0.722361809045,平均加权,2,2,400
0.685239687848,0.70351758794,分数匹配加权,2,2,400
0.579264214047,0.54648241206,平均加权,2,2,400
0.509163879599,0.515075376884,分数匹配加权,2,2,400
0.685373467113,0.672110552764,平均加权,2,2,400
0.678929765886,0.675879396985,分数匹配加权,2,2,400
0.689074693423,0.674623115578,平均加权,2,2,400
0.687692307692,0.672110552764,分数匹配加权,2,2,400
0.581939799331,0.60175879397,平均加权,2,2,400
0.50762541806,0.486180904523,分数匹配加权,2,2,400
0.630345596433,0.634422110553,平均加权,2,2,400
0.633199554069,0.639447236181,分数匹配加权,2,2,400
0.662497212932,0.73743718593,平均加权,2,2,400
0.661895206243,0.738693467337,分数匹配加权,2,2,400
0.535808249721,0.572289156627,平均加权,2,2,500
0.532552954292,0.568273092369,分数匹配加权,2,2,500
0.671259754738,0.70983935743,平均加权,2,2,500
0.679108138239,0.70281124498,分数匹配加权,2,2,500
0.688316610925,0.678714859438,平均加权,2,2,500
0.688428093645,0.666666666667,分数匹配加权,2,2,500
0.708740245262,0.691767068273,平均加权,2,2,500
0.707536231884,0.687751004016,分数匹配加权,2,2,500
0.714938684504,0.720883534137,平均加权,2,2,500
0.720312151616,0.723895582329,分数匹配加权,2,2,500
0.690390189521,0.703815261044,平均加权,2,2,500
0.690211817168,0.705823293173,分数匹配加权,2,2,500
0.664303232999,0.640562248996,平均加权,2,2,500
0.664169453735,0.624497991968,分数匹配加权,2,2,500
0.652017837235,0.696787148594,平均加权,2,2,500
0.650234113712,0.687751004016,分数匹配加权,2,2,500
0.592530657748,0.550200803213,平均加权,2,2,500
0.604793756968,0.562248995984,分数匹配加权,2,2,500
0.595273132664,0.625502008032,平均加权,2,2,500
0.590836120401,0.60843373494,分数匹配加权,2,2,500
0.65641025641,0.701807228916,平均加权,2,2,500
0.647246376812,0.68875502008,分数匹配加权,2,2,500
0.639152731327,0.663654618474,平均加权,2,2,500
0.643032329989,0.659638554217,分数匹配加权,2,2,500
0.573444816054,0.593373493976,平均加权,2,2,500
0.570813823857,0.580321285141,分数匹配加权,2,2,500
0.644593088071,0.665662650602,平均加权,2,2,500
0.63723522854,0.657630522088,分数匹配加权,2,2,500
0.656321070234,0.661646586345,平均加权,2,2,500
0.647469342252,0.668674698795,分数匹配加权,2,2,500
0.627268673356,0.629518072289,平均加权,2,2,500
0.626064659978,0.626506024096,分数匹配加权,2,2,500
0.562809364548,0.575301204819,平均加权,2,2,500
0.583389074693,0.579317269076,分数匹配加权,2,2,500
0.669163879599,0.671686746988,平均加权,2,2,500
0.661404682274,0.663654618474,分数匹配加权,2,2,500
0.653400222965,0.635542168675,平均加权,2,2,500
0.649921962096,0.646586345382,分数匹配加权,2,2,500
0.653377926421,0.68875502008,平均加权,2,2,500
0.661092530658,0.675702811245,分数匹配加权,2,2,500
0.576789297659,0.581325301205,平均加权,2,2,500
0.569453734671,0.576305220884,分数匹配加权,2,2,500
0.636164994426,0.698795180723,平均加权,2,2,500
0.636900780379,0.691767068273,分数匹配加权,2,2,500
0.607157190635,0.626506024096,平均加权,2,2,500
0.607246376812,0.60140562249,分数匹配加权,2,2,500
0.676387959866,0.71686746988,平均加权,2,2,500
0.663678929766,0.71686746988,分数匹配加权,2,2,500
0.68104793757,0.683734939759,平均加权,2,2,500
0.677591973244,0.676706827309,分数匹配加权,2,2,500
0.731594202899,0.705823293173,平均加权,2,2,500
0.729654403567,0.672690763052,分数匹配加权,2,2,500
0.48347826087,0.536144578313,平均加权,2,2,500
0.539665551839,0.53313253012,分数匹配加权,2,2,500
0.565395763657,0.626506024096,平均加权,2,2,500
0.555362318841,0.626506024096,分数匹配加权,2,2,500
0.581538461538,0.581325301205,平均加权,2,2,500
0.578461538462,0.571285140562,分数匹配加权,2,2,500
0.631482720178,0.66265060241,平均加权,2,2,500
0.646911928651,0.66265060241,分数匹配加权,2,2,500
0.628383500557,0.607429718876,平均加权,2,2,500
0.622564102564,0.597389558233,分数匹配加权,2,2,500
0.571594202899,0.614457831325,平均加权,2,2,500
0.572240802676,0.59437751004,分数匹配加权,2,2,500
0.724503901895,0.710843373494,平均加权,2,2,500
0.722006688963,0.704819277108,分数匹配加权,2,2,500
0.675384615385,0.681726907631,平均加权,2,2,500
0.679754738016,0.679718875502,分数匹配加权,2,2,500
0.683545150502,0.725903614458,平均加权,2,2,500
0.680602006689,0.725903614458,分数匹配加权,2,2,500
0.60983277592,0.563253012048,平均加权,2,2,500
0.615206243032,0.574297188755,分数匹配加权,2,2,500
0.665284280936,0.692771084337,平均加权,2,2,500
0.674782608696,0.683734939759,分数匹配加权,2,2,500
0.686176142698,0.699799196787,平均加权,2,2,500
0.679665551839,0.689759036145,分数匹配加权,2,2,500
0.598573021182,0.570281124498,平均加权,2,2,500
0.575785953177,0.556224899598,分数匹配加权,2,2,500
0.64994425864,0.651606425703,平均加权,2,2,500
0.652151616499,0.652610441767,分数匹配加权,2,2,500
0.540133779264,0.58734939759,平均加权,2,2,500
0.532976588629,0.586345381526,分数匹配加权,2,2,500
0.660891861761,0.696787148594,平均加权,2,2,500
0.659531772575,0.672690763052,分数匹配加权,2,2,500
0.738662207358,0.74297188755,平均加权,2,2,500
0.736856187291,0.738955823293,分数匹配加权,2,2,500
0.607469342252,0.631526104418,平均加权,2,2,500
0.606198439242,0.644578313253,分数匹配加权,2,2,500
0.674960981048,0.678714859438,平均加权,2,2,500
0.679843924192,0.691767068273,分数匹配加权,2,2,500
0.568428093645,0.59437751004,平均加权,2,2,500
0.540981047938,0.54718875502,分数匹配加权,2,2,500
0.675763656633,0.625502008032,平均加权,2,2,500
0.674983277592,0.626506024096,分数匹配加权,2,2,500
0.565730211817,0.598393574297,平均加权,2,2,500
0.577748049052,0.573293172691,分数匹配加权,2,2,500
0.637480490524,0.705823293173,平均加权,2,2,500
0.637525083612,0.707831325301,分数匹配加权,2,2,500
0.477859531773,0.543172690763,平均加权,2,2,500
0.491839464883,0.525100401606,分数匹配加权,2,2,500
0.720602006689,0.665662650602,平均加权,2,2,500
0.709743589744,0.596153846154,分数匹配加权,2,2,500
0.658907469342,0.617469879518,平均加权,2,2,500
0.659063545151,0.639423076923,分数匹配加权,2,2,500
0.714180602007,0.674698795181,平均加权,2,2,500
0.713712374582,0.629807692308,分数匹配加权,2,2,500
0.632508361204,0.604417670683,平均加权,2,2,500
0.607714604236,0.629807692308,分数匹配加权,2,2,500
0.652976588629,0.682730923695,平均加权,2,2,500
0.659197324415,0.634615384615,分数匹配加权,2,2,500
0.683745819398,0.687751004016,平均加权,2,2,500
0.687469342252,0.658653846154,分数匹配加权,2,2,500
0.640401337793,0.633534136546,平均加权,2,2,500
0.629364548495,0.625,分数匹配加权,2,2,500
0.643299888517,0.697791164659,平均加权,2,2,500
0.644503901895,0.673076923077,分数匹配加权,2,2,500
0.598127090301,0.54718875502,平均加权,2,2,500
0.582943143813,0.576923076923,分数匹配加权,2,2,500
0.677881828317,0.696787148594,平均加权,2,2,500
0.679933110368,0.706730769231,分数匹配加权,2,2,500
0.736365663322,0.752008032129,平均加权,2,2,500
0.730947603122,0.716346153846,分数匹配加权,2,2,500
0.701850613155,0.693775100402,平均加权,2,2,500
0.706711259755,0.745192307692,分数匹配加权,2,2,500
0.628115942029,0.640562248996,平均加权,2,2,500
0.627335562988,0.668269230769,分数匹配加权,2,2,500
0.498595317726,0.571285140562,平均加权,2,2,500
0.504102564103,0.567307692308,分数匹配加权,2,2,500
0.656321070234,0.673694779116,平均加权,2,2,500
0.65872909699,0.682692307692,分数匹配加权,2,2,500
0.698060200669,0.703815261044,平均加权,2,2,500
0.701204013378,0.673076923077,分数匹配加权,2,2,500
0.69618729097,0.717871485944,平均加权,2,2,500
0.693021181717,0.735576923077,分数匹配加权,2,2,500
0.689988851728,0.686746987952,平均加权,2,2,500
0.690813823857,0.701923076923,分数匹配加权,2,2,500
0.635875139353,0.673694779116,平均加权,2,2,500
0.630613154961,0.682692307692,分数匹配加权,2,2,500
0.694202898551,0.663654618474,平均加权,2,2,500
0.695183946488,0.706730769231,分数匹配加权,2,2,500
0.550858416945,0.513052208835,平均加权,2,2,500
0.553333333333,0.557692307692,分数匹配加权,2,2,500
0.663678929766,0.652610441767,平均加权,2,2,500
0.663366778149,0.697115384615,分数匹配加权,2,2,500
0.620356744705,0.646586345382,平均加权,2,2,500
0.614024526198,0.649038461538,分数匹配加权,2,2,500
0.555741360089,0.598393574297,平均加权,2,2,500
0.562697881828,0.634615384615,分数匹配加权,2,2,500
0.632441471572,0.633534136546,平均加权,2,2,500
0.627246376812,0.586538461538,分数匹配加权,2,2,500
0.698662207358,0.720883534137,平均加权,2,2,500
0.697636566332,0.764423076923,分数匹配加权,2,2,500
0.692173913043,0.701807228916,平均加权,2,2,500
0.690434782609,0.75,分数匹配加权,2,2,500
0.656856187291,0.635542168675,平均加权,2,2,500
0.671036789298,0.658653846154,分数匹配加权,2,2,500
0.663322185061,0.668674698795,平均加权,2,2,500
0.664905239688,0.625,分数匹配加权,2,2,500
0.56762541806,0.598393574297,平均加权,2,2,500
0.576655518395,0.615384615385,分数匹配加权,2,2,500
0.61491638796,0.657630522088,平均加权,2,2,500
0.61491638796,0.649038461538,分数匹配加权,2,2,500
0.556722408027,0.551204819277,平均加权,2,2,500
0.498082497213,0.567307692308,分数匹配加权,2,2,500
0.655183946488,0.701807228916,平均加权,2,2,500
0.652686733556,0.682692307692,分数匹配加权,2,2,500
0.696387959866,0.64156626506,平均加权,2,2,500
0.673021181717,0.644230769231,分数匹配加权,2,2,500
0.62856187291,0.623493975904,平均加权,2,2,500
0.624437012263,0.600961538462,分数匹配加权,2,2,500
0.682140468227,0.669678714859,平均加权,2,2,500
0.683232998885,0.677884615385,分数匹配加权,2,2,500
0.515852842809,0.558232931727,平均加权,2,2,500
0.524548494983,0.586538461538,分数匹配加权,2,2,500
0.71143812709,0.696787148594,平均加权,2,2,500
0.713957636566,0.697115384615,分数匹配加权,2,2,500
0.639130434783,0.665662650602,平均加权,2,2,500
0.641426978818,0.673076923077,分数匹配加权,2,2,500
0.670189520624,0.68875502008,平均加权,2,2,500
0.661025641026,0.653846153846,分数匹配加权,2,2,500
0.657948717949,0.613453815261,平均加权,2,2,500
0.656700111483,0.658653846154,分数匹配加权,2,2,500
0.58011148272,0.577309236948,平均加权,2,2,500
0.585217391304,0.567307692308,分数匹配加权,2,2,500
0.597614269788,0.606425702811,平均加权,2,2,500
0.609654403567,0.629807692308,分数匹配加权,2,2,500
0.719910813824,0.738955823293,平均加权,2,2,500
0.714604236343,0.769230769231,分数匹配加权,2,2,500
0.70613154961,0.649598393574,平均加权,2,2,500
0.709698996656,0.668269230769,分数匹配加权,2,2,500
0.618639910814,0.682730923695,平均加权,2,2,500
0.609698996656,0.658653846154,分数匹配加权,2,2,500
0.704570791527,0.744979919679,平均加权,2,2,500
0.705172798216,0.730769230769,分数匹配加权,2,2,500
0.691237458194,0.673694779116,平均加权,2,2,500
0.690702341137,0.740384615385,分数匹配加权,2,2,500
0.646309921962,0.647590361446,平均加权,2,2,500
0.640624303233,0.634615384615,分数匹配加权,2,2,500
0.639620958751,0.644578313253,平均加权,2,2,500
0.637658862876,0.644230769231,分数匹配加权,2,2,500
0.665663322185,0.650801603206,平均加权,2,2,1000
0.660981047938,0.664335664336,分数匹配加权,2,2,1000
0.684570791527,0.666332665331,平均加权,2,2,1000
0.685373467113,0.680652680653,分数匹配加权,2,2,1000
0.564570791527,0.552605210421,平均加权,2,2,1000
0.568205128205,0.568764568765,分数匹配加权,2,2,1000
0.658907469342,0.635270541082,平均加权,2,2,1000
0.65977703456,0.631701631702,分数匹配加权,2,2,1000
0.587447045708,0.633266533066,平均加权,2,2,1000
0.58403567447,0.606060606061,分数匹配加权,2,2,1000
0.605953177258,0.598196392786,平均加权,2,2,1000
0.604258639911,0.610722610723,分数匹配加权,2,2,1000
0.622920847269,0.639779559118,平均加权,2,2,1000
0.620200668896,0.631701631702,分数匹配加权,2,2,1000
0.703901895206,0.702404809619,平均加权,2,2,1000
0.708874024526,0.692307692308,分数匹配加权,2,2,1000
0.653511705686,0.615230460922,平均加权,2,2,1000
0.653890746934,0.599067599068,分数匹配加权,2,2,1000
0.670144927536,0.685871743487,平均加权,2,2,1000
0.670836120401,0.666666666667,分数匹配加权,2,2,1000
0.611192865106,0.63376753507,平均加权,2,2,1000
0.610613154961,0.638694638695,分数匹配加权,2,2,1000
0.649877369008,0.653306613226,平均加权,2,2,1000
0.644570791527,0.680652680653,分数匹配加权,2,2,1000
0.587714604236,0.580661322645,平均加权,2,2,1000
0.580713489409,0.566433566434,分数匹配加权,2,2,1000
0.650301003344,0.65380761523,平均加权,2,2,1000
0.651371237458,0.659673659674,分数匹配加权,2,2,1000
0.607848383501,0.62124248497,平均加权,2,2,1000
0.600156075808,0.610722610723,分数匹配加权,2,2,1000
0.675362318841,0.680861723447,平均加权,2,2,1000
0.67734671126,0.662004662005,分数匹配加权,2,2,1000
0.675094760312,0.672344689379,平均加权,2,2,1000
0.671817168339,0.680652680653,分数匹配加权,2,2,1000
0.620668896321,0.601703406814,平均加权,2,2,1000
0.615094760312,0.652680652681,分数匹配加权,2,2,1000
0.678149386845,0.688877755511,平均加权,2,2,1000
0.670746934225,0.729603729604,分数匹配加权,2,2,1000
0.554849498328,0.565130260521,平均加权,2,2,1000
0.557435897436,0.55710955711,分数匹配加权,2,2,1000
0.621605351171,0.61623246493,平均加权,2,2,1000
0.604526198439,0.617715617716,分数匹配加权,2,2,1000
0.65248606466,0.654809619238,平均加权,2,2,1000
0.656945373467,0.645687645688,分数匹配加权,2,2,1000
0.68358974359,0.703406813627,平均加权,2,2,1000
0.686153846154,0.724941724942,分数匹配加权,2,2,1000
0.624793756968,0.651803607214,平均加权,2,2,1000
0.627580824972,0.694638694639,分数匹配加权,2,2,1000
0.557525083612,0.599699398798,平均加权,2,2,1000
