测试误差,训练误差,类型,b_m,d,n
0.609253065775,0.610316649642,equal,8,2,89
0.59641025641,0.609550561798,fmn,8,2,89
0.600379041249,0.611082737487,equal,8,2,89
0.560891861761,0.586057201226,fmn,8,2,89
0.600401337793,0.676455566905,equal,8,2,89
0.503790412486,0.583248212462,fmn,8,2,89
0.637279821628,0.677987742594,equal,8,2,89
0.602229654404,0.616700715015,fmn,8,2,89
0.669609810479,0.634320735444,equal,8,2,89
0.657547380156,0.595760980592,fmn,8,2,89
0.652285395764,0.732124616956,equal,8,2,89
0.615362318841,0.659856996936,fmn,8,2,89
0.534158305463,0.608018386108,equal,8,2,89
0.516744704571,0.596271705822,fmn,8,2,89
0.720200668896,0.776046986721,equal,8,2,89
0.665039018952,0.727272727273,fmn,8,2,89
0.660401337793,0.673646578141,equal,8,2,89
0.651192865106,0.658069458631,fmn,8,2,89
0.609921962096,0.622318692543,equal,8,2,89
0.519464882943,0.533197139939,fmn,8,2,89
0.679821627648,0.707609805924,equal,8,2,89
0.644214046823,0.67773237998,fmn,8,2,89
0.666220735786,0.653472931563,equal,8,2,89
0.631928651059,0.596782431052,fmn,8,2,89
0.559018952062,0.61797752809,equal,8,2,89
0.548851727982,0.573033707865,fmn,8,2,89
0.61469342252,0.614402451481,equal,8,2,89
0.526176142698,0.507660878447,fmn,8,2,89
0.647157190635,0.630234933606,equal,8,2,89
0.578283166109,0.574565883555,fmn,8,2,89
0.671505016722,0.671603677222,equal,8,2,89
0.635629877369,0.615423901941,fmn,8,2,89
0.63110367893,0.693535353535,equal,8,2,100
0.62740245262,0.679393939394,fmn,8,2,100
0.591906354515,0.628686868687,equal,8,2,100
0.594448160535,0.62404040404,fmn,8,2,100
0.71121516165,0.728282828283,equal,8,2,100
0.698639910814,0.712121212121,fmn,8,2,100
0.582809364548,0.652727272727,equal,8,2,100
0.588494983278,0.605858585859,fmn,8,2,100
0.694983277592,0.655151515152,equal,8,2,100
0.6648606466,0.632323232323,fmn,8,2,100
0.651259754738,0.680404040404,equal,8,2,100
0.647803790412,0.669090909091,fmn,8,2,100
0.541560758082,0.559191919192,equal,8,2,100
0.518907469342,0.515151515152,fmn,8,2,100
0.687268673356,0.680202020202,equal,8,2,100
0.562720178372,0.604242424242,fmn,8,2,100
0.74392419175,0.74404040404,equal,8,2,100
0.755206243032,0.73797979798,fmn,8,2,100
0.564124860647,0.568888888889,equal,8,2,100
0.461315496098,0.475353535354,fmn,8,2,100
0.620579710145,0.652525252525,equal,8,2,100
0.512017837235,0.541818181818,fmn,8,2,100
0.699732441472,0.674545454545,equal,8,2,100
0.670702341137,0.64303030303,fmn,8,2,100
0.676365663322,0.713939393939,equal,8,2,100
0.658193979933,0.689090909091,fmn,8,2,100
0.539197324415,0.580202020202,equal,8,2,100
0.49618729097,0.526060606061,fmn,8,2,100
0.698127090301,0.71696969697,equal,8,2,100
0.682229654404,0.697171717172,fmn,8,2,100
